ID,Age,Overall,Potential,Value,Wage,height,weight,crossing,finishing,heading_accuracy,short_passing,volleys,acceleration,sprint_speed,agility,reactions,balance,dribbling,curve,fk_accuracy,long_passing,ball_control,shot_power,jumping,stamina,strength,long_shots,aggression,interception,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,preferred_foot,weak_foot,skill_move,international_reputation,work_rate,Position_Category,body_type_clean
236256,21,59,71,275000.0,500.0,181.0,67.0,37,61,37,61,40.0,59,62,54,46.0,59.0,70,44,37,51,60.0,49,57,49,60,44.0,44,21,52.0,55.0,40.0,56.0,25,31,37.0,15,10,8,12,6,0,2.0,2.0,1.0,8,0,0
236267,27,68,71,1400000.0,500.0,182.0,80.0,30,25,66,64,31.0,62,61,60,62.0,55.0,32,31,30,52,65.0,39,74,65,73,26.0,66,68,28.0,31.0,38.0,56.0,67,74,68.0,13,13,12,7,15,1,3.0,2.0,1.0,5,2,1
236316,23,71,79,4000000.0,12000.0,180.0,85.0,66,42,59,64,34.0,72,67,66,68.0,67.0,72,55,41,57,66.0,69,69,72,71,64.0,75,70,59.0,57.0,41.0,64.0,67,75,69.0,12,14,7,11,14,1,2.0,3.0,1.0,0,2,0
236325,22,63,72,1000000.0,8000.0,180.0,70.0,65,34,47,54,29.0,68,68,69,58.0,60.0,65,53,38,32,61.0,64,71,67,55,50.0,57,59,57.0,50.0,50.0,56.0,63,62,60.0,6,5,15,5,14,0,3.0,2.0,1.0,2,2,0
236331,27,71,74,2100000.0,15000.0,186.0,75.0,38,42,71,59,36.0,47,50,59,69.0,48.0,46,36,27,61,61.0,52,78,62,75,34.0,85,71,28.0,39.0,32.0,66.0,72,71,72.0,11,7,13,14,6,1,3.0,2.0,1.0,3,2,1
236357,27,58,58,200000.0,4000.0,174.0,70.0,57,28,44,53,23.0,72,73,62,49.0,45.0,55,57,55,51,53.0,39,73,60,61,40.0,62,56,48.0,45.0,36.0,42.0,52,57,54.0,11,12,11,9,6,0,2.0,2.0,1.0,8,2,1
236378,21,66,78,1800000.0,700.0,191.0,73.0,13,5,20,36,17.0,45,37,57,47.0,33.0,21,15,19,26,23.0,44,63,25,54,19.0,16,13,6.0,35.0,15.0,53.0,16,20,13.0,68,68,59,62,72,1,3.0,1.0,1.0,8,3,0
236390,25,65,69,925000.0,2000.0,178.0,73.0,59,30,47,58,30.0,91,91,90,60.0,71.0,62,61,21,57,61.0,55,61,76,63,38.0,60,57,66.0,54.0,32.0,59.0,59,59,58.0,15,8,13,12,14,1,3.0,3.0,1.0,2,2,1
236405,28,66,66,775000.0,3000.0,176.0,72.0,61,31,59,63,40.0,70,67,66,62.0,71.0,58,71,48,59,59.0,66,70,79,71,47.0,61,63,64.0,42.0,44.0,59.0,61,64,65.0,8,10,13,10,9,0,3.0,2.0,1.0,8,2,1
236409,31,64,64,400000.0,1000.0,188.0,83.0,35,65,78,46,56.0,43,39,36,69.0,51.0,52,45,33,32,54.0,68,61,64,77,59.0,58,17,72.0,47.0,68.0,62.0,26,29,24.0,11,9,13,7,13,0,2.0,3.0,1.0,8,1,2
236457,26,73,74,3300000.0,31000.0,178.0,71.0,70,32,60,67,44.0,79,83,76,66.0,75.0,70,69,40,54,71.0,68,65,77,60,33.0,66,72,64.0,60.0,39.0,65.0,65,71,71.0,14,5,13,9,12,0,2.0,3.0,1.0,2,2,0
236515,24,72,78,3000000.0,5000.0,186.0,75.0,9,8,9,29,6.0,44,51,68,70.0,48.0,14,14,13,26,28.0,50,65,37,59,5.0,22,14,5.0,41.0,14.0,52.0,10,11,11.0,73,68,66,68,76,0,3.0,1.0,1.0,8,3,1
236555,26,71,72,2200000.0,10000.0,180.0,75.0,50,73,71,67,67.0,62,67,69,67.0,62.0,70,65,68,49,71.0,75,72,69,69,67.0,57,19,73.0,58.0,71.0,65.0,22,16,22.0,9,12,12,8,7,1,3.0,3.0,1.0,7,1,1
236583,30,78,78,9500000.0,21000.0,196.0,81.0,11,16,14,28,19.0,35,37,39,79.0,27.0,12,10,14,17,19.0,46,36,20,68,17.0,22,13,14.0,25.0,18.0,39.0,12,10,14.0,80,75,61,69,84,1,3.0,1.0,2.0,8,3,1
236601,24,63,67,700000.0,2000.0,179.0,76.0,63,56,43,59,32.0,82,90,77,50.0,63.0,66,59,42,46,64.0,58,42,52,60,55.0,48,40,53.0,57.0,50.0,57.0,46,39,40.0,9,10,8,14,13,1,2.0,3.0,1.0,2,0,1
236650,24,70,75,2400000.0,15000.0,184.0,72.0,65,72,70,65,61.0,74,75,74,68.0,72.0,68,58,47,55,68.0,72,85,84,69,66.0,64,44,68.0,66.0,58.0,68.0,42,50,43.0,6,14,7,6,14,1,3.0,3.0,1.0,0,1,0
236670,25,66,70,1100000.0,4000.0,175.0,77.0,26,29,67,54,25.0,69,65,61,58.0,53.0,30,29,31,38,58.0,50,71,67,79,38.0,68,65,35.0,22.0,40.0,56.0,66,68,64.0,14,6,9,13,14,1,3.0,2.0,1.0,5,2,2
236673,24,67,72,1600000.0,4000.0,181.0,77.0,43,68,67,54,67.0,72,67,72,69.0,68.0,64,68,44,40,65.0,70,69,68,70,64.0,54,30,68.0,57.0,69.0,64.0,23,20,13.0,12,12,10,11,13,1,4.0,3.0,1.0,8,1,1
236695,25,66,71,1200000.0,3000.0,182.0,76.0,44,59,65,68,50.0,68,63,56,67.0,64.0,60,35,55,66,62.0,72,63,74,77,63.0,64,68,67.0,69.0,73.0,55.0,65,71,70.0,14,9,14,9,11,1,3.0,2.0,1.0,8,0,1
236696,25,72,75,3100000.0,12000.0,175.0,62.0,70,67,55,68,59.0,82,80,77,65.0,75.0,76,65,65,66,74.0,64,63,65,57,65.0,64,25,67.0,67.0,55.0,65.0,45,30,33.0,12,8,8,12,6,1,4.0,3.0,1.0,2,1,0
236744,23,69,78,3100000.0,550.0,169.0,64.0,69,65,31,66,48.0,87,91,88,59.0,88.0,75,42,68,65,70.0,52,37,78,37,50.0,26,16,52.0,59.0,70.0,51.0,22,25,29.0,12,10,6,13,12,1,3.0,4.0,1.0,2,1,0
236751,30,65,65,575000.0,1000.0,192.0,88.0,45,34,63,63,30.0,33,34,37,66.0,34.0,55,45,35,60,59.0,66,65,69,83,48.0,67,66,48.0,52.0,38.0,64.0,65,63,60.0,9,12,5,7,7,1,3.0,2.0,1.0,3,2,1
236757,23,68,73,1800000.0,4000.0,183.0,76.0,40,66,69,59,55.0,80,84,72,63.0,69.0,64,60,32,40,67.0,71,72,69,74,56.0,79,19,69.0,48.0,63.0,58.0,20,36,31.0,14,9,8,7,12,1,4.0,2.0,1.0,8,1,1
236767,24,62,66,575000.0,1000.0,192.0,75.0,38,66,69,38,61.0,65,63,59,64.0,58.0,59,45,42,31,63.0,59,64,55,75,62.0,48,15,59.0,38.0,66.0,56.0,43,12,17.0,9,9,14,15,7,1,3.0,2.0,1.0,8,1,0
236773,28,73,73,2700000.0,26000.0,171.0,67.0,58,36,57,66,42.0,76,73,79,70.0,91.0,67,56,49,68,67.0,64,75,92,64,42.0,79,77,53.0,59.0,59.0,72.0,74,77,73.0,6,15,7,10,5,1,2.0,2.0,1.0,6,0,1
236785,22,61,69,750000.0,2000.0,185.0,84.0,42,61,51,52,50.0,82,83,79,59.0,76.0,60,57,44,40,60.0,60,68,69,76,56.0,54,11,60.0,52.0,60.0,56.0,25,16,10.0,15,13,7,13,8,1,3.0,2.0,1.0,0,1,0
236787,23,66,73,1600000.0,2000.0,183.0,80.0,63,30,53,61,31.0,68,78,67,61.0,64.0,62,45,44,45,63.0,34,72,71,70,35.0,59,59,56.0,49.0,39.0,54.0,61,63,64.0,8,10,14,9,13,0,3.0,2.0,1.0,2,2,1
236796,20,58,71,220000.0,500.0,193.0,83.0,31,23,53,52,36.0,67,62,50,49.0,52.0,30,35,35,36,47.0,47,63,55,71,24.0,47,56,31.0,39.0,42.0,44.0,57,62,56.0,7,14,13,9,11,1,3.0,2.0,1.0,8,2,0
236800,23,68,74,1900000.0,4000.0,179.0,71.0,58,52,48,66,44.0,85,87,74,67.0,77.0,73,62,61,44,68.0,68,64,73,48,64.0,43,37,68.0,69.0,62.0,63.0,41,39,34.0,11,12,8,14,14,1,3.0,3.0,1.0,6,1,0
236817,26,70,73,1900000.0,5000.0,181.0,80.0,57,45,67,69,40.0,65,54,62,71.0,71.0,68,55,63,68,68.0,71,69,78,82,60.0,74,67,60.0,64.0,57.0,65.0,67,69,65.0,8,8,10,15,10,1,3.0,2.0,1.0,6,0,1
236818,22,59,64,350000.0,2000.0,178.0,64.0,54,53,43,61,45.0,68,66,72,58.0,75.0,59,46,36,58,60.0,57,63,68,61,53.0,63,54,57.0,61.0,49.0,55.0,50,56,52.0,9,14,14,9,11,0,4.0,2.0,1.0,8,0,1
234508,25,60,65,325000.0,500.0,185.0,80.0,22,21,50,57,20.0,68,72,63,45.0,42.0,46,21,27,54,50.0,39,80,70,76,22.0,71,50,26.0,32.0,38.0,43.0,59,63,62.0,12,9,6,14,8,1,3.0,2.0,1.0,5,2,0
234571,22,56,64,325000.0,8000.0,178.0,63.0,50,50,54,48,44.0,72,72,63,56.0,75.0,56,42,30,35,55.0,60,44,53,62,45.0,64,31,58.0,54.0,47.0,55.0,19,24,24.0,7,13,7,9,10,1,2.0,3.0,1.0,2,0,0
234572,21,68,79,2700000.0,5000.0,170.0,60.0,64,57,42,64,54.0,85,83,82,63.0,85.0,73,67,56,63,72.0,72,58,63,66,63.0,56,33,56.0,60.0,59.0,59.0,20,24,21.0,12,6,15,10,9,0,3.0,3.0,1.0,2,0,1
234579,24,74,78,6000000.0,12000.0,177.0,78.0,58,76,72,69,69.0,87,88,83,69.0,68.0,79,51,42,55,80.0,68,84,88,75,59.0,60,21,70.0,58.0,60.0,65.0,25,46,28.0,8,12,11,8,12,1,3.0,4.0,1.0,2,1,1
234614,23,64,70,925000.0,4000.0,170.0,71.0,59,65,41,60,49.0,77,75,81,57.0,73.0,64,52,53,51,65.0,59,32,44,51,55.0,43,20,66.0,57.0,51.0,56.0,28,22,21.0,9,11,12,15,13,1,3.0,3.0,1.0,8,1,1
234651,28,65,65,650000.0,3000.0,178.0,72.0,68,47,48,58,23.0,77,75,70,55.0,71.0,63,67,32,51,62.0,58,68,76,73,47.0,60,57,57.0,45.0,40.0,50.0,61,61,62.0,8,15,14,9,7,1,3.0,2.0,1.0,2,2,0
234669,24,63,67,550000.0,2000.0,195.0,91.0,10,9,14,15,5.0,15,31,36,51.0,24.0,11,13,13,15,19.0,47,53,35,71,7.0,27,8,6.0,50.0,16.0,53.0,5,13,10.0,64,63,62,63,65,1,5.0,1.0,1.0,8,3,1
234706,24,63,64,550000.0,3000.0,173.0,70.0,58,37,48,60,34.0,80,79,79,56.0,82.0,60,44,48,56,61.0,44,79,53,53,38.0,73,59,57.0,55.0,43.0,62.0,61,61,62.0,13,7,6,6,15,0,2.0,3.0,1.0,8,2,0
234710,25,73,75,3900000.0,13000.0,192.0,79.0,68,74,67,68,65.0,73,84,69,57.0,54.0,81,74,64,70,73.0,79,63,85,77,77.0,82,48,75.0,63.0,64.0,65.0,38,58,40.0,11,6,12,12,13,1,4.0,4.0,1.0,2,1,0
234749,28,63,65,475000.0,2000.0,190.0,83.0,34,43,72,55,36.0,65,50,41,66.0,67.0,39,23,29,48,55.0,31,74,67,81,18.0,60,63,36.0,40.0,32.0,58.0,60,58,56.0,13,12,6,6,12,0,3.0,2.0,1.0,8,2,1
234774,29,72,72,2000000.0,12000.0,186.0,84.0,61,46,72,68,64.0,62,66,64,73.0,63.0,68,64,60,71,70.0,71,75,77,74,68.0,69,73,58.0,57.0,58.0,71.0,71,72,70.0,15,8,13,13,10,0,3.0,2.0,1.0,8,2,1
234779,28,72,74,2000000.0,5000.0,184.0,83.0,14,14,22,29,13.0,38,39,45,71.0,30.0,17,20,10,40,21.0,50,68,41,76,19.0,22,22,12.0,46.0,32.0,52.0,13,21,14.0,72,67,66,74,74,1,3.0,1.0,1.0,8,3,0
234790,24,72,78,3000000.0,5000.0,185.0,78.0,13,14,20,23,13.0,37,37,43,67.0,43.0,20,32,24,24,23.0,49,66,35,58,16.0,25,16,12.0,38.0,28.0,47.0,16,10,14.0,75,66,65,71,76,0,2.0,1.0,1.0,8,3,0
234791,27,76,76,7000000.0,51000.0,190.0,79.0,68,38,71,74,33.0,67,72,62,73.0,63.0,66,52,37,74,75.0,47,78,69,81,23.0,72,75,48.0,52.0,56.0,64.0,79,76,80.0,7,9,7,13,5,0,2.0,2.0,1.0,5,2,0
234795,23,70,75,2200000.0,12000.0,177.0,74.0,51,55,47,70,52.0,63,68,74,70.0,73.0,72,59,58,69,73.0,66,33,69,60,62.0,66,66,67.0,70.0,59.0,68.0,67,71,66.0,9,15,11,6,15,1,4.0,3.0,1.0,8,0,1
234826,25,75,80,8500000.0,14000.0,187.0,84.0,46,78,73,69,75.0,69,69,67,76.0,56.0,73,56,45,53,75.0,80,80,73,82,69.0,69,23,77.0,64.0,64.0,65.0,20,14,23.0,11,11,12,7,9,1,3.0,3.0,1.0,0,1,1
234843,24,74,79,6000000.0,19000.0,189.0,83.0,59,29,71,69,30.0,84,81,61,74.0,61.0,57,44,35,61,54.0,56,68,69,74,35.0,67,76,44.0,40.0,39.0,69.0,75,78,77.0,12,14,14,7,12,0,2.0,2.0,1.0,6,2,1
234875,27,73,73,3300000.0,24000.0,184.0,83.0,45,77,77,59,69.0,67,75,65,78.0,64.0,61,50,39,43,59.0,78,80,83,80,64.0,72,41,79.0,54.0,57.0,59.0,49,54,39.0,8,7,12,10,10,1,2.0,2.0,1.0,6,1,1
234892,26,66,67,1000000.0,3000.0,180.0,75.0,52,57,46,75,50.0,69,75,71,63.0,64.0,73,56,53,73,70.0,68,52,68,58,66.0,47,39,58.0,59.0,60.0,69.0,27,51,55.0,7,10,7,6,11,1,2.0,3.0,1.0,7,0,0
234905,24,74,78,6000000.0,15000.0,175.0,77.0,69,76,66,66,74.0,88,82,76,72.0,79.0,71,71,59,58,73.0,75,85,79,70,71.0,66,38,76.0,74.0,66.0,74.0,39,24,31.0,7,7,11,14,5,1,3.0,3.0,1.0,8,1,1
234914,26,74,76,4700000.0,11000.0,175.0,62.0,76,52,48,74,59.0,71,60,83,68.0,80.0,66,76,77,75,71.0,74,55,87,66,72.0,78,72,59.0,72.0,55.0,68.0,68,73,73.0,12,5,10,7,6,1,4.0,3.0,1.0,2,0,0
234945,25,71,75,2600000.0,17000.0,187.0,81.0,65,59,62,74,53.0,53,34,61,67.0,63.0,68,57,52,71,72.0,58,69,84,73,63.0,62,65,65.0,73.0,57.0,67.0,66,70,68.0,13,5,9,8,9,1,3.0,3.0,1.0,8,0,1
234947,28,64,66,600000.0,4000.0,184.0,77.0,58,33,68,59,33.0,69,70,63,59.0,64.0,61,51,37,56,59.0,30,74,67,72,28.0,62,63,51.0,36.0,41.0,45.0,61,62,67.0,13,6,10,14,13,0,3.0,2.0,1.0,8,2,1
234949,30,72,72,2300000.0,8000.0,172.0,67.0,68,70,51,72,56.0,82,81,83,71.0,81.0,72,68,65,66,73.0,70,47,61,58,66.0,44,23,68.0,73.0,66.0,64.0,43,30,38.0,14,9,6,6,12,0,4.0,3.0,1.0,2,0,1
235024,23,70,75,2400000.0,600.0,171.0,70.0,52,69,53,66,64.0,80,74,83,68.0,81.0,75,70,70,58,76.0,67,49,66,69,68.0,33,22,70.0,55.0,66.0,65.0,38,32,33.0,13,6,10,11,14,1,4.0,3.0,1.0,2,1,1
235047,28,71,71,1900000.0,6000.0,164.0,63.0,62,63,46,68,65.0,85,83,87,67.0,80.0,72,69,47,63,71.0,71,68,66,34,67.0,65,36,71.0,68.0,52.0,72.0,36,53,37.0,5,9,10,6,14,1,5.0,3.0,1.0,1,0,1
235059,23,63,67,700000.0,3000.0,168.0,66.0,61,54,45,61,38.0,82,83,84,61.0,86.0,64,58,59,47,62.0,50,69,62,37,55.0,70,33,61.0,62.0,54.0,59.0,47,29,22.0,5,14,12,7,8,0,2.0,3.0,1.0,8,0,1
235242,23,68,74,1900000.0,6000.0,193.0,79.0,58,71,72,70,68.0,53,62,62,69.0,52.0,66,67,62,68,69.0,72,59,72,68,67.0,57,53,72.0,66.0,61.0,68.0,48,61,52.0,5,13,14,12,6,1,3.0,2.0,1.0,6,0,0
235274,22,62,67,500000.0,1000.0,191.0,84.0,13,7,12,33,12.0,34,15,31,49.0,29.0,12,21,15,22,16.0,46,38,31,61,11.0,31,12,8.0,46.0,21.0,33.0,15,12,10.0,61,63,61,63,63,1,3.0,1.0,1.0,8,3,0
235297,26,71,72,2200000.0,11000.0,181.0,81.0,66,70,62,71,69.0,69,72,69,73.0,73.0,72,69,64,69,71.0,75,73,91,80,69.0,79,66,75.0,68.0,67.0,68.0,73,65,61.0,13,9,14,5,7,1,3.0,3.0,1.0,0,0,1
235318,25,66,68,975000.0,2000.0,181.0,71.0,65,49,44,64,57.0,73,81,76,59.0,68.0,59,59,58,59,62.0,61,73,84,63,53.0,55,56,57.0,60.0,40.0,63.0,60,62,61.0,14,10,12,14,6,1,2.0,2.0,1.0,8,2,0
235328,27,67,67,1100000.0,2000.0,182.0,75.0,71,41,50,62,42.0,79,82,74,68.0,78.0,61,68,66,60,66.0,64,66,83,57,46.0,56,60,68.0,56.0,58.0,60.0,63,59,60.0,8,7,8,6,13,0,2.0,3.0,1.0,8,0,1
235397,26,61,62,375000.0,2000.0,180.0,78.0,59,55,45,63,48.0,72,70,72,61.0,70.0,63,55,43,58,61.0,62,62,66,60,57.0,42,55,60.0,61.0,53.0,61.0,50,57,48.0,8,10,13,14,9,1,3.0,3.0,1.0,2,0,0
235424,26,76,79,9000000.0,29000.0,175.0,70.0,57,42,60,74,37.0,70,60,79,75.0,80.0,68,55,34,70,72.0,60,75,82,67,54.0,80,86,55.0,65.0,56.0,79.0,75,75,73.0,5,11,11,14,8,1,3.0,3.0,2.0,3,0,0
235467,27,76,77,8500000.0,9000.0,168.0,65.0,67,70,49,73,57.0,90,85,85,69.0,90.0,78,77,63,75,77.0,73,54,82,52,71.0,64,57,73.0,76.0,65.0,77.0,51,53,50.0,8,9,15,8,12,1,2.0,5.0,1.0,2,0,0
235527,24,64,67,800000.0,1000.0,172.0,73.0,57,52,49,55,66.0,92,93,89,65.0,72.0,63,64,51,50,63.0,63,85,58,66,51.0,46,31,57.0,55.0,47.0,49.0,33,35,33.0,12,5,12,9,12,0,2.0,3.0,1.0,2,1,0
235565,27,71,73,2000000.0,15000.0,185.0,77.0,65,56,69,70,54.0,62,64,66,73.0,63.0,57,63,53,68,59.0,74,70,67,77,64.0,72,73,56.0,65.0,63.0,71.0,75,70,69.0,6,10,9,7,9,1,3.0,2.0,1.0,8,2,0
235572,23,68,74,1700000.0,5000.0,196.0,73.0,48,48,68,57,25.0,40,51,33,61.0,40.0,56,51,28,56,58.0,55,63,72,85,31.0,87,65,54.0,51.0,39.0,61.0,66,66,63.0,12,9,15,14,7,1,2.0,2.0,1.0,0,2,0
235573,25,63,65,550000.0,2000.0,178.0,72.0,60,24,41,58,27.0,75,75,68,58.0,71.0,68,47,30,53,65.0,28,62,68,69,29.0,51,59,59.0,54.0,40.0,54.0,59,59,59.0,6,12,9,10,6,1,3.0,3.0,1.0,8,2,1
235589,26,75,80,7500000.0,22000.0,195.0,86.0,23,35,74,72,33.0,53,59,42,73.0,38.0,46,41,40,58,66.0,57,73,58,89,41.0,71,72,28.0,36.0,38.0,71.0,74,77,75.0,14,9,11,13,6,0,3.0,2.0,1.0,8,2,1
235627,28,64,64,525000.0,2000.0,193.0,80.0,45,39,61,60,31.0,65,54,38,59.0,45.0,57,40,38,57,58.0,60,52,81,83,50.0,68,63,45.0,60.0,48.0,57.0,58,62,61.0,13,11,13,11,7,1,2.0,2.0,1.0,6,0,0
235636,24,69,74,2100000.0,7000.0,189.0,82.0,62,56,60,71,57.0,64,62,60,65.0,75.0,69,65,63,69,70.0,64,65,79,75,58.0,65,64,65.0,70.0,49.0,68.0,60,65,61.0,11,10,5,14,13,0,3.0,3.0,1.0,8,0,0
235670,25,68,70,1500000.0,4000.0,178.0,74.0,69,63,45,68,55.0,68,63,70,65.0,67.0,70,73,73,65,71.0,75,54,70,63,74.0,53,65,61.0,70.0,67.0,65.0,54,60,50.0,6,7,14,6,9,1,3.0,3.0,1.0,8,0,0
235742,23,64,69,900000.0,2000.0,180.0,75.0,53,64,59,54,52.0,89,90,72,60.0,62.0,62,46,37,48,60.0,61,75,74,72,55.0,52,15,62.0,49.0,56.0,58.0,40,13,17.0,8,11,9,13,11,1,3.0,2.0,1.0,8,1,1
235770,23,69,75,2100000.0,15000.0,183.0,78.0,68,45,55,63,38.0,75,73,72,64.0,69.0,65,66,63,60,63.0,61,65,82,71,57.0,56,65,61.0,65.0,47.0,62.0,66,64,63.0,11,11,11,10,7,0,2.0,2.0,1.0,2,2,0
233052,23,61,69,725000.0,3000.0,179.0,69.0,58,52,28,64,52.0,73,69,69,60.0,71.0,64,57,54,61,62.0,63,34,63,50,55.0,65,55,56.0,61.0,51.0,60.0,51,61,53.0,9,7,5,11,8,1,3.0,3.0,1.0,2,0,0
233090,25,68,71,1600000.0,4000.0,165.0,61.0,59,63,52,66,52.0,86,75,92,64.0,93.0,76,68,42,60,71.0,60,56,66,42,62.0,40,34,64.0,64.0,39.0,73.0,31,30,32.0,7,10,12,7,8,0,3.0,3.0,1.0,8,1,0
233098,23,68,74,1800000.0,8000.0,181.0,74.0,60,45,52,67,43.0,82,88,81,65.0,70.0,67,55,34,64,65.0,55,78,74,70,38.0,78,63,61.0,44.0,40.0,63.0,57,65,62.0,9,9,15,9,9,1,3.0,2.0,1.0,2,2,1
233119,26,74,76,5500000.0,12000.0,193.0,85.0,34,78,77,63,73.0,73,83,31,66.0,30.0,68,51,36,40,70.0,80,71,63,92,63.0,70,36,73.0,45.0,70.0,69.0,25,18,13.0,5,8,10,14,8,0,3.0,3.0,1.0,1,1,1
233125,26,70,73,2100000.0,11000.0,177.0,68.0,62,61,45,72,67.0,74,69,84,72.0,81.0,76,67,60,69,75.0,69,56,92,47,66.0,56,50,67.0,72.0,48.0,64.0,31,32,27.0,14,15,8,10,12,1,4.0,3.0,1.0,0,0,0
233158,30,66,66,700000.0,1000.0,175.0,70.0,64,30,66,65,34.0,70,72,76,66.0,70.0,52,68,64,65,62.0,66,80,86,67,47.0,68,67,47.0,56.0,46.0,53.0,68,65,62.0,13,12,11,6,12,0,2.0,2.0,1.0,6,2,1
233178,24,69,73,1900000.0,3000.0,162.0,62.0,71,60,48,68,56.0,78,82,77,65.0,80.0,67,69,66,65,67.0,68,64,86,58,62.0,72,57,63.0,68.0,65.0,67.0,60,59,57.0,14,13,11,7,14,0,3.0,3.0,1.0,2,2,1
233219,24,72,75,2900000.0,17000.0,189.0,88.0,57,47,72,69,50.0,42,36,52,72.0,48.0,62,33,40,60,67.0,55,74,70,75,30.0,76,74,48.0,56.0,53.0,67.0,72,75,71.0,10,14,6,10,5,1,2.0,2.0,1.0,2,2,0
233222,24,69,74,2100000.0,4000.0,176.0,70.0,64,58,41,63,49.0,85,84,85,62.0,81.0,73,61,34,56,68.0,60,52,70,68,45.0,45,33,63.0,62.0,52.0,62.0,47,44,35.0,10,14,8,9,13,1,3.0,3.0,1.0,7,0,1
233231,26,69,70,1700000.0,6000.0,180.0,72.0,47,70,63,64,71.0,69,70,65,67.0,68.0,67,64,57,58,69.0,72,70,70,67,71.0,43,16,70.0,52.0,70.0,69.0,25,22,16.0,9,11,9,11,13,1,3.0,3.0,1.0,8,1,2
233245,25,63,64,575000.0,2000.0,175.0,70.0,62,58,45,62,51.0,74,77,80,62.0,79.0,65,55,55,61,64.0,59,59,76,57,61.0,55,60,62.0,63.0,45.0,59.0,57,61,57.0,14,14,6,14,5,1,3.0,3.0,1.0,8,0,0
233265,25,73,75,3800000.0,8000.0,186.0,81.0,72,70,69,74,69.0,71,77,74,72.0,67.0,72,78,72,65,73.0,73,81,77,71,71.0,42,26,73.0,72.0,68.0,74.0,37,27,23.0,8,13,11,13,6,0,3.0,3.0,1.0,8,0,0
233276,23,67,74,2000000.0,10000.0,182.0,64.0,63,60,54,70,52.0,75,71,81,61.0,83.0,66,58,61,68,68.0,58,50,86,57,62.0,56,61,64.0,67.0,53.0,63.0,64,63,60.0,12,12,14,8,6,0,4.0,3.0,1.0,8,0,0
233289,23,58,60,275000.0,2000.0,180.0,80.0,31,54,58,46,50.0,64,78,61,52.0,82.0,58,51,48,45,62.0,59,76,66,73,51.0,73,20,57.0,54.0,59.0,57.0,19,24,24.0,14,13,7,11,12,1,3.0,2.0,1.0,8,1,2
233366,28,70,70,1400000.0,5000.0,178.0,73.0,71,59,59,68,53.0,81,78,81,62.0,75.0,70,67,47,65,72.0,68,48,81,72,64.0,63,59,55.0,53.0,55.0,59.0,62,67,66.0,11,13,12,12,14,1,3.0,3.0,1.0,2,2,0
233369,27,65,65,700000.0,3000.0,170.0,73.0,60,49,49,67,50.0,72,72,76,59.0,77.0,70,56,45,65,66.0,59,67,62,58,67.0,56,63,63.0,64.0,54.0,64.0,55,62,64.0,13,10,10,6,14,0,2.0,3.0,1.0,8,2,1
233411,24,72,79,4500000.0,3000.0,180.0,75.0,70,51,64,71,40.0,72,71,69,72.0,66.0,75,59,39,69,74.0,50,69,55,57,52.0,71,70,72.0,60.0,42.0,70.0,69,73,74.0,13,9,10,5,8,1,3.0,3.0,1.0,8,2,1
233478,28,75,75,5500000.0,56000.0,178.0,72.0,72,72,63,77,71.0,66,66,77,74.0,77.0,74,77,72,75,76.0,78,63,80,61,77.0,55,69,76.0,75.0,67.0,74.0,65,66,62.0,14,6,13,11,5,1,3.0,3.0,1.0,8,0,1
233484,23,70,76,2500000.0,16000.0,175.0,74.0,55,63,65,70,55.0,74,75,71,70.0,80.0,66,62,57,69,69.0,65,66,84,74,65.0,77,69,68.0,68.0,55.0,73.0,70,72,67.0,13,14,8,15,7,1,3.0,2.0,1.0,0,0,1
233531,24,76,80,11000000.0,37000.0,158.0,55.0,72,66,33,73,70.0,84,79,90,76.0,93.0,83,78,73,66,79.0,71,35,70,48,70.0,48,34,71.0,73.0,71.0,79.0,42,34,20.0,13,7,9,13,6,1,5.0,4.0,2.0,2,0,2
233572,25,66,68,1100000.0,4000.0,183.0,73.0,49,66,61,58,58.0,83,81,81,65.0,76.0,63,49,41,47,65.0,64,79,85,82,61.0,59,31,66.0,53.0,58.0,58.0,40,39,32.0,15,9,9,10,6,1,4.0,3.0,1.0,2,1,1
233581,28,65,65,725000.0,2000.0,174.0,72.0,61,70,48,59,54.0,83,82,71,67.0,74.0,63,58,46,54,60.0,67,74,46,61,59.0,62,39,70.0,53.0,53.0,61.0,29,36,38.0,14,10,8,12,8,0,2.0,3.0,1.0,1,1,1
233601,23,72,78,0.0,0.0,183.0,77.0,66,67,63,70,61.0,68,72,73,66.0,68.0,78,70,63,67,76.0,68,58,75,82,65.0,65,65,67.0,71.0,65.0,75.0,58,66,50.0,12,13,15,12,10,1,4.0,4.0,1.0,0,0,1
233642,25,73,78,4099999.9999999995,800.0,184.0,81.0,58,55,47,73,33.0,66,57,70,70.0,71.0,72,51,44,67,74.0,58,64,89,74,65.0,78,74,66.0,64.0,62.0,81.0,68,66,63.0,10,11,13,14,13,1,2.0,3.0,1.0,8,0,1
233665,25,65,68,950000.0,2000.0,185.0,78.0,59,63,62,59,55.0,77,78,62,63.0,56.0,64,53,51,44,62.0,67,68,71,80,61.0,60,25,64.0,56.0,63.0,58.0,32,41,37.0,6,12,6,14,7,1,3.0,2.0,1.0,2,1,1
